p cnf 98 394
37 77 -89 0
23 40 -68 0
9 -30 -61 0
39 -44 91 0
20 64 -95 0
-5 -15 88 0
-69 90 -95 0
24 -55 -82 0
-7 38 -92 0
-18 46 -62 0
26 34 -95 0
-25 -26 62 0
-53 58 -88 0
31 32 -42 0
20 60 -93 0
9 -27 91 0
3 -36 -40 0
26 -27 -56 0
-54 -55 79 0
42 47 -71 0
27 -71 -79 0
-5 31 85 0
71 -74 -77 0
4 11 -30 0
-17 78 -93 0
21 22 60 0
23 -32 -82 0
11 24 -29 0
21 44 70 0
-45 70 94 0
6 -9 -15 0
5 -18 64 0
-62 82 97 0
18 22 -38 0
-37 -87 98 0
-20 33 -38 0
61 90 -94 0
60 63 -92 0
-53 71 94 0
-11 -44 -87 0
44 -45 69 0
44 -62 -85 0
-29 -74 -78 0
10 -63 -65 0
16 -62 78 0
-41 -87 -92 0
15 -25 -52 0
-1 -17 -31 0
-63 -66 -79 0
14 -58 98 0
20 -26 35 0
36 43 -57 0
-4 57 -83 0
10 29 46 0
-4 -74 75 0
-5 54 -63 0
-7 -28 89 0
-6 78 82 0
68 71 0
-18 31 -75 0
34 71 -93 0
38 53 75 0
-14 -70 78 0
16 -21 83 0
37 39 -56 0
25 -83 95 0
34 -76 94 0
-7 -52 0
9 -11 24 0
61 64 70 0
41 59 80 0
-30 -57 -66 0
-17 -22 47 0
28 69 -77 0
39 74 96 0
8 27 46 0
-33 56 79 0
-11 -84 0
17 -27 87 0
42 79 95 0
-5 12 85 0
-41 -61 -68 0
31 77 84 0
-27 37 38 0
-27 -65 -93 0
11 -54 -60 0
34 51 -74 0
10 50 86 0
25 -39 83 0
-7 -9 67 0
-1 3 7 0
41 -46 -81 0
-14 62 97 0
45 82 -85 0
-22 86 -89 0
-4 15 57 0
-3 -40 -61 0
-6 24 0
48 -51 -83 0
-25 -85 -91 0
-43 54 -67 0
85 -96 0
10 36 -83 0
40 65 -95 0
-26 -37 -65 0
-56 -60 -63 0
-19 -22 -69 0
30 41 -49 0
-39 -40 -81 0
-34 80 -94 0
-27 46 83 0
-12 81 92 0
21 30 -38 0
32 39 97 0
25 -43 -63 0
25 55 -93 0
9 -64 69 0
-15 -38 -85 0
-10 -65 -67 0
-38 -69 96 0
-34 50 -69 0
-43 53 61 0
25 57 76 0
27 35 -95 0
3 -13 -41 0
-27 46 49 0
-43 67 90 0
55 -88 -89 0
22 -27 -46 0
2 44 83 0
-25 -32 -64 0
-3 -72 77 0
-17 -51 -77 0
23 -24 30 0
-14 49 -77 0
-8 -73 -81 0
19 58 59 0
-28 37 -81 0
1 -52 -93 0
42 68 82 0
67 69 -75 0
-11 -17 -36 0
42 -67 -71 0
17 32 72 0
-10 27 -76 0
-11 -33 66 0
-10 -20 87 0
15 -62 -66 0
21 -27 -95 0
-3 -71 75 0
32 -79 87 0
17 -34 -64 0
-6 -54 -63 0
4 -20 -58 0
53 -55 -85 0
-4 -43 -56 0
18 -34 0
13 88 89 0
53 -69 91 0
-11 -42 -97 0
-85 -92 97 0
23 -42 95 0
-66 91 93 0
-4 -28 59 0
3 67 73 0
-44 69 70 0
-45 46 92 0
52 -74 97 0
-8 31 -54 0
-47 -75 -87 0
13 -24 -93 0
3 -28 56 0
-4 -81 84 0
2 -6 46 0
-14 40 -49 0
-13 69 93 0
-61 -70 -77 0
16 -72 -97 0
39 76 -81 0
-32 -34 80 0
-3 70 79 0
-14 15 50 0
-5 12 -79 0
35 69 78 0
-11 79 85 0
-9 63 67 0
19 42 51 0
-49 -59 79 0
60 -67 -92 0
14 44 82 0
-51 -75 -98 0
47 -53 -92 0
-7 33 -85 0
22 -32 -40 0
24 45 -98 0
-44 -70 -94 0
4 37 43 0
-66 73 84 0
-49 81 96 0
2 21 -83 0
-33 58 -71 0
-51 -68 -80 0
30 -56 -97 0
1 63 83 0
25 -49 -67 0
-29 58 67 0
73 81 -90 0
31 -55 -89 0
20 -32 -93 0
-16 33 -42 0
30 -71 -81 0
-21 -26 -31 0
9 15 88 0
-50 -76 -94 0
41 74 86 0
-41 -74 81 0
2 60 85 0
-55 56 97 0
-39 -47 -94 0
-11 74 91 0
7 -8 10 0
-30 -50 56 0
9 -33 -86 0
-17 -78 80 0
32 44 49 0
18 28 -44 0
37 -68 -87 0
25 39 -83 0
29 33 -39 0
-21 69 70 0
26 57 71 0
-9 15 -43 0
9 -23 -94 0
-41 -90 0
46 48 72 0
2 14 55 0
-21 45 -73 0
-25 30 61 0
-52 73 82 0
5 -34 68 0
9 56 75 0
-28 68 -70 0
59 62 98 0
11 17 30 0
-12 -28 -64 0
-19 -21 -86 0
35 -53 -82 0
-62 -81 -94 0
-10 -55 -80 0
-46 -65 -68 0
-9 -61 71 0
48 -56 -77 0
-16 19 93 0
-28 56 65 0
-37 45 96 0
-52 68 -80 0
16 71 98 0
-5 -14 -58 0
34 74 84 0
-1 -37 46 0
45 72 -87 0
2 10 90 0
-15 -16 -48 0
-20 44 -88 0
36 -45 0
-37 -72 96 0
-13 -58 -68 0
-33 -37 80 0
5 -18 97 0
-28 35 91 0
-6 -27 -82 0
12 29 40 0
-6 -67 -97 0
-24 -27 37 0
5 -9 71 0
-34 69 81 0
-5 50 -85 0
-56 -64 -95 0
22 71 -94 0
-54 -67 73 0
-16 -58 91 0
-11 52 -75 0
6 -62 -82 0
8 23 34 0
-30 -38 -97 0
43 65 -93 0
-61 73 85 0
82 -92 -98 0
6 -56 -85 0
-18 -29 88 0
24 -37 68 0
-7 20 93 0
53 54 58 0
-24 -57 62 0
22 -24 -54 0
32 66 -78 0
-27 45 -60 0
-10 40 59 0
-1 47 50 0
6 11 -53 0
-16 -26 66 0
32 68 -80 0
6 32 -85 0
25 -32 -76 0
-15 37 96 0
-30 69 -98 0
-7 -21 69 0
