p cnf 96 374
-9 39 -66 0
11 14 -79 0
-53 -54 -77 0
-2 86 0
26 37 -52 0
49 61 81 0
-31 36 93 0
29 41 -50 0
-8 -9 78 0
10 18 -51 0
-22 -27 -91 0
-22 42 -70 0
-45 -65 86 0
6 87 92 0
10 -26 -65 0
33 66 75 0
26 -95 0
21 -28 -89 0
-4 41 -55 0
32 71 75 0
39 -54 56 0
-13 15 79 0
-3 29 -33 0
-2 8 -55 0
7 21 0
-14 -32 -64 0
-25 -45 55 0
33 78 -83 0
8 75 78 0
-38 -45 -62 0
61 81 85 0
11 35 68 0
11 41 -55 0
-30 -69 74 0
-28 69 81 0
24 29 67 0
8 17 -77 0
-14 58 0
31 -64 89 0
-51 -68 -78 0
-19 24 96 0
-17 90 91 0
-34 35 -59 0
32 -36 -95 0
-8 27 48 0
-47 -52 75 0
8 -61 78 0
18 -64 -71 0
-11 -48 -94 0
-1 -17 56 0
2 -44 61 0
-5 -9 -90 0
2 67 -85 0
-4 66 -73 0
8 26 0
10 25 -90 0
-50 63 -83 0
4 -47 -62 0
49 51 92 0
-9 -48 58 0
-28 48 -96 0
56 -65 86 0
-45 -54 94 0
14 33 -40 0
-15 -67 -93 0
16 -83 95 0
50 67 93 0
8 -16 -31 0
44 -72 -94 0
23 79 -88 0
-2 -38 -62 0
15 27 79 0
21 -52 -71 0
27 -46 76 0
7 41 58 0
15 53 -68 0
7 -43 46 0
26 -57 -69 0
-1 -31 50 0
-37 -56 67 0
4 69 -91 0
12 16 69 0
-12 -45 87 0
72 -79 0
-4 -7 20 0
4 92 0
8 41 85 0
-36 67 0
-17 -49 -95 0
-32 -53 -69 0
-2 -9 -25 0
-4 -9 77 0
16 -39 77 0
-62 91 94 0
15 30 -48 0
42 73 0
-11 36 -85 0
19 -82 -93 0
10 42 79 0
-13 -24 -66 0
-1 72 73 0
71 -85 -94 0
-11 26 -87 0
15 25 68 0
30 61 -74 0
-26 -37 -94 0
25 59 -60 0
23 -30 -37 0
-33 48 -65 0
72 -73 75 0
-7 22 73 0
-18 57 -89 0
-12 32 -77 0
-2 48 58 0
-35 41 -89 0
-7 34 -49 0
57 -72 -94 0
-35 -59 75 0
56 -61 66 0
32 -46 80 0
-39 68 88 0
-51 -55 73 0
30 -34 80 0
25 80 -85 0
24 -33 65 0
56 75 -86 0
16 -85 95 0
55 -65 82 0
-29 41 77 0
-33 -88 90 0
-2 -7 -28 0
-16 -49 52 0
-37 -48 -49 0
20 24 -61 0
-11 83 93 0
-20 -27 0
-11 -19 0
-25 -39 -88 0
-46 -55 95 0
-31 53 55 0
-15 38 -69 0
-3 32 -50 0
30 -82 -90 0
2 -21 93 0
-16 22 -91 0
-54 86 94 0
29 -35 54 0
29 -58 86 0
-45 -58 -91 0
2 -20 78 0
-81 86 89 0
-1 42 -67 0
-28 -60 -94 0
-19 23 51 0
46 58 -81 0
-14 -66 -84 0
-1 -12 -46 0
26 -38 -60 0
84 -88 95 0
-29 60 -86 0
-9 20 0
-4 35 -38 0
-38 52 73 0
-23 -29 -64 0
-33 -51 95 0
31 -72 79 0
-16 43 86 0
-10 23 -96 0
34 -83 -92 0
-13 -31 52 0
-20 -65 88 0
11 80 94 0
-40 -45 79 0
17 -18 -81 0
20 53 -88 0
13 78 -79 0
-14 40 -96 0
21 68 -88 0
-33 -40 -67 0
11 63 -81 0
-13 19 61 0
22 -75 -83 0
43 -66 -81 0
27 36 -50 0
33 87 0
-13 -52 -66 0
-41 83 -96 0
-40 -53 90 0
15 -69 -88 0
-11 64 85 0
30 50 -63 0
-7 37 -64 0
38 51 -86 0
-52 65 -81 0
38 70 88 0
26 85 -86 0
21 24 94 0
-12 26 53 0
15 24 55 0
9 72 -90 0
-3 -42 84 0
-21 -25 -69 0
-22 39 -72 0
23 27 67 0
-1 59 -67 0
9 25 34 0
-38 -64 84 0
46 -86 -94 0
-12 22 -37 0
6 -55 -65 0
-13 -21 44 0
2 82 90 0
-33 -55 -70 0
-4 -47 0
-16 50 -95 0
-23 86 -91 0
34 -42 -67 0
-12 27 -71 0
1 17 -58 0
-23 -26 -78 0
52 -78 92 0
-22 23 -64 0
65 70 83 0
-7 69 80 0
-54 -60 67 0
-42 66 -78 0
-36 58 -75 0
-2 81 -85 0
14 27 51 0
4 30 -96 0
12 32 -61 0
27 50 -66 0
-13 -14 25 0
21 41 42 0
-9 -48 -70 0
-1 -11 25 0
21 55 88 0
5 -35 46 0
-21 -26 -35 0
42 49 62 0
7 14 -91 0
-25 -69 -84 0
-8 13 -55 0
-10 -47 -81 0
11 83 -89 0
64 -72 75 0
30 -45 47 0
1 10 14 0
31 45 -63 0
8 -15 90 0
31 33 -95 0
-35 -47 84 0
-20 29 -82 0
-51 -78 -94 0
-20 -51 67 0
22 23 -51 0
23 75 -85 0
13 61 -74 0
-67 70 -91 0
2 52 0
-51 57 86 0
-84 88 91 0
-74 88 -94 0
-1 35 70 0
-15 -43 75 0
5 21 96 0
5 34 0
-20 -23 92 0
29 73 -85 0
79 93 0
6 -36 -42 0
-23 -31 85 0
-16 33 85 0
-3 58 92 0
-43 62 0
5 -72 77 0
-17 72 0
15 40 69 0
24 -35 -37 0
1 -5 -37 0
-11 14 -61 0
-46 81 84 0
30 -70 -75 0
-28 34 43 0
-10 -65 -69 0
18 30 -52 0
5 17 57 0
22 40 -91 0
-16 17 0
-5 23 -41 0
44 -85 0
-22 -57 92 0
-24 78 0
45 84 0
-12 -46 79 0
38 41 46 0
-17 -18 95 0
-22 -34 -77 0
49 55 -88 0
8 -38 57 0
-6 -18 -21 0
-28 -43 -63 0
-4 16 -32 0
36 -62 68 0
-6 92 94 0
21 33 -75 0
-2 -15 -51 0
60 -81 93 0
73 -81 85 0
21 -82 -85 0
-3 -46 85 0
24 -32 -34 0
6 -45 91 0
1 8 -24 0
30 46 91 0
-12 -50 53 0
-86 -91 96 0
-23 78 92 0
50 -83 -91 0
-22 48 -81 0
10 26 59 0
-3 -6 -16 0
-5 -7 31 0
-80 82 96 0
26 40 -53 0
1 -39 71 0
-24 30 -73 0
2 15 -45 0
-44 -62 95 0
-19 -60 -89 0
15 -70 0
-14 38 -66 0
-36 38 43 0
2 59 -88 0
40 54 -65 0
-78 83 -92 0
7 -64 -94 0
-23 65 -79 0
9 28 -56 0
42 -43 -48 0
