p cnf 98 395
-22 -67 89 0
-30 49 89 0
-4 46 56 0
1 37 82 0
14 42 88 0
28 -40 -79 0
-19 77 0
-16 35 -73 0
-22 73 0
28 -32 79 0
18 -77 97 0
-32 -57 -60 0
26 42 89 0
10 -64 74 0
28 -41 71 0
-6 -53 -55 0
50 56 -73 0
6 20 -27 0
-24 55 -83 0
-39 68 -72 0
7 -26 -70 0
20 -21 59 0
-18 -48 -79 0
10 -25 -83 0
-38 -62 -64 0
-27 61 -74 0
9 49 78 0
-3 -11 81 0
-37 69 71 0
32 59 60 0
34 -67 -70 0
47 53 -72 0
-10 13 -32 0
-44 53 -75 0
-1 64 79 0
5 -53 -94 0
-61 80 91 0
-28 -39 -70 0
-11 45 64 0
27 49 80 0
35 74 75 0
4 32 91 0
27 -57 73 0
-6 33 56 0
-59 -61 -81 0
28 78 83 0
2 3 71 0
30 -75 79 0
-16 -31 68 0
2 -15 83 0
33 -53 -59 0
12 -32 -48 0
-48 73 74 0
8 60 64 0
-60 -84 93 0
6 -21 48 0
21 -23 -42 0
38 -84 -95 0
-40 53 -87 0
67 -90 -91 0
-7 -53 -63 0
-7 -65 -92 0
-70 -92 93 0
-67 83 98 0
42 -70 78 0
34 -74 -91 0
25 -30 -86 0
5 -26 -78 0
23 30 -96 0
57 82 86 0
38 -75 -96 0
-9 -10 89 0
19 -40 68 0
-36 49 68 0
-5 8 -91 0
-12 -37 -47 0
43 -96 0
51 -55 -57 0
45 72 -89 0
-11 20 -73 0
50 66 69 0
7 -11 57 0
27 72 95 0
30 -49 -81 0
18 -55 86 0
-60 79 86 0
-22 37 80 0
-25 -28 63 0
74 -84 86 0
-9 15 64 0
-30 -62 -96 0
-11 55 -97 0
22 55 91 0
-5 -10 41 0
-2 -57 94 0
71 -79 -87 0
37 70 78 0
-40 -43 82 0
-53 80 -90 0
-19 -39 -46 0
-25 -45 -59 0
-15 22 87 0
-23 26 64 0
-15 35 -56 0
-7 -9 41 0
-65 86 -87 0
-6 60 86 0
-11 -36 88 0
-8 -17 50 0
-22 32 -42 0
41 -52 79 0
-8 -33 -64 0
13 14 -47 0
47 73 -87 0
5 33 -91 0
-60 -62 75 0
20 24 70 0
-5 12 57 0
-33 47 52 0
-41 -52 67 0
30 -40 57 0
27 41 -71 0
-13 -29 38 0
-28 -40 89 0
23 -60 -66 0
-13 -15 -60 0
-40 -53 -72 0
-17 -29 53 0
12 -15 -87 0
11 -64 79 0
-1 -66 68 0
33 -37 48 0
-46 73 84 0
-85 -89 95 0
-61 -72 89 0
41 77 -90 0
15 74 95 0
-1 59 -87 0
6 25 -95 0
-10 -16 76 0
-34 -40 60 0
-15 -78 84 0
-4 47 -84 0
2 -17 -40 0
5 27 59 0
35 -38 57 0
-1 10 -69 0
29 59 -60 0
-16 43 89 0
9 51 -64 0
-9 -28 -68 0
-1 -50 62 0
-41 88 97 0
11 66 92 0
16 45 48 0
14 -30 90 0
55 85 -89 0
-37 87 -88 0
41 -47 98 0
-36 39 -63 0
63 66 75 0
-3 72 96 0
-17 54 -81 0
-3 39 -48 0
44 -49 67 0
20 60 73 0
-22 39 -48 0
4 40 -42 0
28 38 40 0
33 -69 -71 0
-32 -55 92 0
33 76 94 0
-11 46 -79 0
-56 -67 81 0
-35 38 -91 0
1 63 -84 0
54 80 87 0
-12 -20 -79 0
-38 -64 -67 0
-18 36 63 0
50 71 96 0
20 55 -92 0
41 61 -70 0
-30 47 -67 0
-11 29 -72 0
18 30 -81 0
18 48 49 0
15 -33 91 0
30 -60 71 0
7 -43 -71 0
-60 -69 70 0
26 28 41 0
-50 -73 -94 0
-16 -92 97 0
-7 18 39 0
46 72 94 0
70 -78 89 0
16 -75 92 0
2 23 -71 0
19 -20 -43 0
10 68 -80 0
-28 -68 93 0
-10 19 -40 0
-22 95 0
-48 82 90 0
3 -16 41 0
