p cnf 92 346
5 57 -66 0
-3 81 -83 0
-3 -58 -86 0
11 -17 34 0
12 -23 50 0
3 -21 -78 0
-48 81 87 0
65 66 -75 0
-38 -71 -89 0
-37 -45 63 0
-17 41 -55 0
75 83 0
30 -43 84 0
-3 -7 -28 0
14 -72 -85 0
-30 50 63 0
-14 40 -47 0
-23 -35 66 0
-20 -72 -84 0
-11 58 -81 0
37 -69 -85 0
-13 45 61 0
18 -38 47 0
14 -27 -34 0
-14 60 -66 0
-29 -62 0
5 -38 -73 0
-26 40 -69 0
-32 -43 64 0
5 85 0
-6 80 92 0
-12 16 17 0
15 57 -66 0
-64 -66 -90 0
-54 69 0
30 61 63 0
7 64 77 0
10 -50 86 0
-55 -83 0
-13 39 68 0
16 23 73 0
15 -25 45 0
-7 55 71 0
-8 60 88 0
7 29 -65 0
64 87 92 0
58 -72 -92 0
44 84 91 0
-56 62 72 0
-5 13 81 0
-42 57 83 0
57 -59 -80 0
-35 47 53 0
-15 -60 88 0
2 -6 20 0
7 -68 -87 0
21 22 31 0
4 29 -76 0
-53 77 92 0
-50 64 80 0
-58 63 -67 0
12 -76 85 0
46 56 92 0
-42 47 75 0
-49 -67 -82 0
39 67 -69 0
6 -10 78 0
-34 57 91 0
-16 58 63 0
39 69 -90 0
-3 40 46 0
1 2 -35 0
-41 -50 54 0
-35 60 75 0
22 -51 -54 0
-13 39 81 0
35 72 -74 0
8 22 -92 0
-16 -52 -75 0
-40 -50 -56 0
-61 64 -74 0
25 -46 68 0
-15 -23 45 0
-1 -30 60 0
-33 35 -67 0
13 -33 0
28 63 -71 0
21 -55 77 0
-12 -23 82 0
56 57 81 0
-33 60 83 0
-29 -45 61 0
-19 -29 -52 0
3 64 68 0
70 76 78 0
-45 52 0
16 48 91 0
53 73 -78 0
-4 -36 -62 0
-9 -58 -70 0
6 14 -32 0
-2 -65 75 0
4 6 50 0
32 -36 -86 0
-25 35 -80 0
42 -43 -91 0
57 -84 -89 0
7 -29 57 0
4 34 59 0
82 83 -90 0
20 -28 43 0
51 -73 80 0
4 -10 -18 0
21 -82 -91 0
-1 31 -43 0
-3 14 42 0
19 73 0
-35 -69 0
-45 -57 -91 0
-1 91 0
-32 -54 68 0
-2 6 -80 0
16 -32 68 0
17 -43 -75 0
46 -55 87 0
39 -53 79 0
8 -57 0
5 24 -48 0
2 -39 -72 0
-6 58 -80 0
14 29 0
-48 57 88 0
41 58 63 0
4 38 -52 0
-10 -56 75 0
29 70 0
-6 15 -32 0
-31 59 87 0
-2 5 -34 0
6 19 50 0
21 63 -83 0
-22 -38 -59 0
-47 -80 0
-8 19 -75 0
7 49 52 0
5 74 -82 0
6 -15 -89 0
-7 -14 -47 0
45 68 0
17 -24 60 0
-1 40 44 0
-10 23 -79 0
10 48 -76 0
14 -27 -35 0
33 -43 -71 0
-10 11 65 0
26 -41 0
5 -35 0
19 -27 81 0
88 91 0
25 -31 33 0
-21 -57 80 0
56 -64 -75 0
-9 -49 -58 0
20 63 -91 0
3 -21 -62 0
-56 63 84 0
27 -67 -74 0
-45 -57 86 0
7 12 -59 0
