p cnf 91 343
35 44 -63 0
-57 65 66 0
23 -61 87 0
9 15 -80 0
40 49 76 0
32 -77 91 0
48 -64 75 0
-13 18 -30 0
-11 52 63 0
23 -34 46 0
25 32 40 0
-7 -56 69 0
67 69 -89 0
2 21 77 0
39 -86 89 0
-12 -22 -83 0
-56 58 63 0
29 75 -88 0
6 -32 0
5 -19 -33 0
-9 -46 -52 0
45 -48 -49 0
-26 39 -51 0
1 -3 -53 0
-34 -57 60 0
1 -65 -77 0
29 -57 -59 0
42 54 -91 0
-33 86 89 0
14 30 -63 0
28 -59 -72 0
28 -50 81 0
-9 12 50 0
-8 -77 0
49 -51 76 0
-5 20 -51 0
-8 75 -89 0
3 -60 85 0
25 29 -78 0
-8 17 -54 0
-7 36 82 0
57 59 62 0
48 53 71 0
22 -34 51 0
15 61 -69 0
19 -48 59 0
60 61 0
-23 54 57 0
-40 -45 52 0
22 32 -91 0
35 54 -73 0
-25 -30 83 0
21 28 36 0
-6 -9 -85 0
-14 78 91 0
6 -26 -61 0
13 26 68 0
-39 62 -70 0
-28 -69 0
6 -16 89 0
-42 55 91 0
-2 18 33 0
26 -29 63 0
2 -13 14 0
4 -15 -43 0
-22 30 36 0
3 -26 72 0
-10 -60 -66 0
20 -77 0
-44 63 84 0
6 35 -52 0
62 -80 0
-77 -86 0
24 -63 -82 0
-24 74 83 0
-4 -59 78 0
-20 38 -52 0
-25 64 90 0
-40 51 65 0
-23 38 -42 0
-15 35 49 0
-12 20 -30 0
12 -28 65 0
-42 62 0
-13 -54 -66 0
-29 44 -75 0
47 -68 -88 0
-19 -36 -59 0
-7 -8 -53 0
-12 58 -81 0
-27 33 -55 0
26 37 0
36 53 65 0
33 83 -85 0
17 -49 -52 0
-12 -16 -90 0
10 47 72 0
15 -77 -89 0
-7 12 -83 0
-5 -62 -81 0
-22 59 90 0
42 -47 88 0
7 55 -61 0
-1 -50 -54 0
-23 43 89 0
1 -62 80 0
-56 75 0
-36 -58 60 0
-18 -42 59 0
22 38 -61 0
-24 76 79 0
35 41 -83 0
-39 65 -70 0
25 79 83 0
15 -83 0
8 33 -62 0
-10 26 -84 0
-4 17 -63 0
-11 14 -18 0
-48 -89 91 0
34 36 67 0
11 54 71 0
-19 25 41 0
50 -58 -64 0
69 -72 89 0
-21 66 86 0
23 73 79 0
-29 -37 -63 0
17 -68 -73 0
28 -41 -56 0
9 -38 52 0
44 58 64 0
-7 46 74 0
15 -34 71 0
-60 63 78 0
-56 83 86 0
-12 18 0
-8 -16 40 0
30 -47 -86 0
-19 72 77 0
-23 -79 0
8 70 86 0
61 64 -68 0
-27 71 0
43 44 63 0
71 -73 -89 0
9 -12 -17 0
-33 -35 -79 0
35 -77 -83 0
-2 -24 -29 0
-16 -45 80 0
-5 40 -45 0
47 -87 0
-13 17 -88 0
-33 -39 -91 0
-1 7 65 0
-36 40 -89 0
-1 91 0
-7 54 -62 0
37 -84 0
-22 -27 -60 0
8 11 26 0
-11 52 -76 0
37 -54 80 0
-1 32 35 0
38 -58 -90 0
-7 58 -68 0
23 28 73 0
-26 42 67 0
2 4 64 0
8 47 91 0
-36 -64 85 0
-4 32 -87 0
36 61 65 0
-15 31 54 0
-5 60 90 0
38 -40 60 0
8 -59 -78 0
-36 59 -61 0
-1 -3 36 0
-43 73 91 0
41 51 56 0
-18 33 64 0
-1 26 -61 0
19 27 87 0
11 52 84 0
-5 19 -71 0
17 -26 -42 0
-4 67 76 0
-35 -48 59 0
-2 30 0
5 -17 -25 0
22 -35 70 0
-4 12 34 0
-8 30 34 0
26 -52 63 0
-14 -41 48 0
6 12 -62 0
-2 15 43 0
-10 -29 88 0
17 -49 62 0
-7 -61 91 0
4 -60 69 0
-35 -54 82 0
7 76 77 0
1 -27 -59 0
-32 39 85 0
-21 47 60 0
36 48 -60 0
-46 -68 0
-35 76 0
-5 39 63 0
-21 59 65 0
2 -68 71 0
12 -53 -65 0
-7 20 -90 0
-15 69 88 0
-19 50 -53 0
-24 -46 57 0
-5 21 65 0
17 -36 -53 0
11 -13 26 0
6 18 72 0
1 14 -77 0
-3 16 70 0
5 51 -75 0
50 86 87 0
-36 82 0
-4 40 67 0
9 28 47 0
-57 67 -82 0
9 -41 42 0
71 -75 86 0
2 -35 -66 0
3 31 0
-51 60 76 0
18 -60 0
30 -64 78 0
25 31 0
-12 -37 82 0
-8 -68 -76 0
66 -71 0
-6 -53 -55 0
30 42 68 0
25 -40 44 0
12 -14 33 0
-2 23 69 0
-2 -40 0
-31 -68 -72 0
-25 40 87 0
-13 -72 0
1 -47 82 0
31 42 75 0
-3 25 -91 0
63 80 -84 0
-8 -13 -88 0
-27 72 77 0
-62 78 -86 0
17 36 -68 0
-4 28 -62 0
-6 11 81 0
15 50 -65 0
12 83 84 0
37 -52 -63 0
35 -83 -85 0
36 -45 -91 0
-30 54 -76 0
-18 -45 0
-13 23 -73 0
12 -27 -64 0
-35 49 65 0
-34 -42 51 0
-18 -46 53 0
26 -67 74 0
-9 28 -39 0
45 91 0
-40 72 -79 0
4 -8 -71 0
1 30 82 0
34 52 -60 0
11 -44 54 0
47 70 0
26 68 -86 0
6 68 -91 0
-12 60 83 0
13 16 -73 0
-33 69 78 0
9 -49 79 0
-1 56 -64 0
-29 -55 -74 0
-30 63 85 0
17 -37 90 0
-18 -24 0
-1 -70 0
-18 53 76 0
-35 42 -49 0
-10 19 74 0
-14 -32 43 0
9 -16 -31 0
43 56 76 0
-7 -14 -87 0
12 17 -37 0
12 -27 46 0
-5 -6 -75 0
-11 -30 69 0
-34 36 -84 0
13 -14 57 0
5 -37 -38 0
-33 -85 0
-23 25 53 0
-33 -76 90 0
-31 -36 84 0
-19 -54 -69 0
-36 -39 0
-4 11 -89 0
-17 -36 -72 0
42 58 59 0
31 58 83 0
24 -56 0
-17 -54 -72 0
5 50 -85 0
33 64 65 0
38 67 88 0
8 -64 77 0
1 10 -89 0
29 43 -44 0
6 -20 53 0
-36 65 70 0
-6 -10 -45 0
25 39 -83 0
-4 -9 51 0
-7 12 89 0
1 31 74 0
2 31 -83 0
-32 -73 0
6 59 0
-13 -16 23 0
-3 -49 0
29 43 72 0
-6 36 51 0
-13 35 76 0
-42 -69 -70 0
-22 32 71 0
