p cnf 99 394
5 37 -91 0
23 43 0
-62 78 93 0
12 50 -52 0
22 -38 -84 0
43 50 -74 0
-54 70 -75 0
73 -91 0
15 -19 64 0
-5 36 78 0
-3 -6 35 0
44 65 96 0
45 60 -78 0
-6 41 47 0
16 -29 65 0
-64 65 -85 0
64 -72 98 0
32 45 -58 0
-15 -32 -34 0
-24 59 -70 0
-59 -62 -96 0
38 -51 65 0
-54 -67 -72 0
14 19 30 0
-20 -59 95 0
18 87 93 0
14 -22 -91 0
-9 -46 92 0
4 35 61 0
5 -37 -89 0
-30 -91 92 0
-48 -72 -78 0
14 -36 38 0
-32 55 59 0
-47 66 -91 0
12 86 -90 0
26 70 80 0
-11 21 38 0
-29 -45 -95 0
64 -68 -73 0
-20 81 92 0
-34 -63 78 0
-75 -80 -85 0
-18 -71 -73 0
-17 -43 85 0
-44 -73 -98 0
19 22 51 0
-9 68 -70 0
-43 -71 -95 0
-86 -89 96 0
-31 -43 68 0
-65 87 -91 0
-17 69 -90 0
-41 -83 -86 0
59 -66 -86 0
-46 -92 99 0
-7 20 -73 0
24 74 -86 0
-44 -86 92 0
16 56 74 0
-26 -40 63 0
-80 -84 -89 0
-21 29 -85 0
-37 58 73 0
43 62 -98 0
-29 -59 89 0
-37 69 -98 0
38 -40 99 0
38 63 -99 0
10 43 -47 0
-5 62 85 0
-16 68 -89 0
7 39 -49 0
29 62 64 0
-14 -65 -68 0
46 -77 80 0
-48 -69 -99 0
1 -23 93 0
8 43 79 0
15 59 62 0
7 13 -56 0
-9 49 -55 0
-50 97 -98 0
2 37 43 0
-30 49 81 0
-25 30 -57 0
-81 86 -87 0
19 58 77 0
-21 47 -68 0
28 -68 97 0
-20 36 -62 0
-23 45 61 0
-15 -47 50 0
-2 -41 45 0
-28 -55 71 0
-5 -14 -75 0
-66 89 91 0
18 -36 85 0
-6 64 75 0
1 -51 61 0
-41 -59 79 0
54 -72 0
3 34 -41 0
-8 -19 72 0
16 39 91 0
-49 -79 90 0
18 -25 -47 0
5 38 61 0
-10 57 -95 0
-5 -58 99 0
-35 -74 -88 0
-5 -18 -57 0
66 -68 -93 0
7 67 -92 0
-9 57 67 0
16 -74 -76 0
31 -45 51 0
-25 49 71 0
-17 31 33 0
10 21 -26 0
-11 67 0
16 17 90 0
24 -87 91 0
-62 85 91 0
-10 14 86 0
3 -31 -66 0
20 59 0
-14 41 60 0
12 -33 82 0
45 59 -66 0
3 38 -40 0
-38 68 -86 0
-7 -14 72 0
-7 -10 61 0
-16 -18 68 0
-15 -22 -63 0
-56 84 92 0
-9 35 -42 0
-14 -72 -82 0
-53 -66 -99 0
-17 24 36 0
-46 -79 -85 0
-12 -46 82 0
31 -36 84 0
4 -11 50 0
6 -22 63 0
13 33 -55 0
-32 51 66 0
72 79 -98 0
-8 -18 39 0
-12 -39 -77 0
66 72 -77 0
-40 -58 86 0
20 76 0
-48 61 79 0
-40 -76 87 0
-1 6 23 0
22 -27 35 0
-25 -69 95 0
-2 -82 87 0
-21 -37 83 0
20 55 85 0
37 70 81 0
-9 13 27 0
-39 57 98 0
-44 63 96 0
10 42 81 0
68 75 -78 0
11 34 40 0
38 41 -58 0
-21 51 -64 0
-13 -27 -68 0
-11 72 -92 0
-22 -58 91 0
-47 65 88 0
-40 96 -99 0
-47 -63 -94 0
-39 48 87 0
19 -97 99 0
-9 -49 74 0
9 16 -38 0
42 -95 -98 0
35 -57 -95 0
56 -78 -88 0
-6 53 -89 0
-50 53 98 0
-56 -72 90 0
26 -64 70 0
-12 -15 72 0
12 -48 -60 0
-29 48 -71 0
-3 -12 -18 0
41 -66 -91 0
8 22 -36 0
16 -38 51 0
43 -78 85 0
80 92 95 0
-37 43 63 0
29 64 -70 0
20 65 97 0
1 7 94 0
6 15 46 0
-3 74 98 0
4 10 -62 0
27 48 59 0
4 43 -68 0
6 81 -90 0
-24 54 91 0
14 58 63 0
17 -73 75 0
-56 -58 82 0
-10 -48 -90 0
39 -52 -70 0
-14 42 -66 0
-33 -65 -81 0
4 -28 -52 0
-2 29 -48 0
30 35 61 0
-6 8 42 0
47 -65 90 0
38 42 -82 0
-3 -83 86 0
63 -67 94 0
-53 63 93 0
-11 32 67 0
-48 90 -96 0
39 -74 -76 0
-50 -52 89 0
20 42 55 0
-2 23 65 0
14 26 -94 0
-3 67 -75 0
-60 68 -77 0
-14 -19 -27 0
-67 68 98 0
-27 51 87 0
-11 26 -86 0
1 13 -83 0
38 67 72 0
-22 -58 -86 0
-7 -52 88 0
15 27 -87 0
18 39 69 0
-8 -20 -65 0
-52 -69 72 0
20 34 81 0
43 -51 95 0
-22 26 -62 0
-25 -63 64 0
35 57 58 0
29 64 -89 0
-9 -35 -51 0
34 -53 96 0
28 30 66 0
-47 50 -91 0
17 62 75 0
-16 -43 -61 0
30 47 -65 0
37 -71 84 0
33 45 -76 0
-17 -22 25 0
-20 -42 -51 0
57 -83 97 0
-23 80 82 0
18 -40 67 0
49 -52 73 0
-18 23 -69 0
-17 63 64 0
10 37 -56 0
28 73 85 0
21 71 75 0
23 73 -79 0
43 -61 -88 0
42 -44 -98 0
-49 -54 -67 0
64 76 -88 0
38 55 -79 0
25 -87 90 0
-17 23 0
14 26 -76 0
-1 -5 46 0
7 12 86 0
-2 -71 76 0
-16 23 -85 0
55 -77 -88 0
15 -21 -81 0
-38 -47 -54 0
-3 49 66 0
-9 -17 -34 0
-6 -55 59 0
-37 43 -77 0
-31 -69 -97 0
26 74 99 0
-6 -11 76 0
-45 60 85 0
14 27 60 0
-26 -32 -97 0
-25 -53 -55 0
61 -68 -80 0
-32 47 73 0
-57 -77 91 0
-44 -63 98 0
13 -66 -89 0
1 -56 -83 0
3 16 -37 0
54 -58 -86 0
-64 -78 93 0
6 -77 92 0
48 77 -93 0
-4 -13 -59 0
-39 -83 85 0
-25 38 48 0
-3 -27 66 0
-31 -58 81 0
