p cnf 93 372
26 -33 83 0
8 -28 -44 0
-19 75 -81 0
-10 -47 -68 0
65 -82 -90 0
6 77 -87 0
-49 -56 60 0
56 68 73 0
-3 53 84 0
1 -27 64 0
35 -49 66 0
6 18 49 0
6 -19 70 0
-7 -36 52 0
-11 -34 45 0
-15 29 -65 0
1 34 91 0
13 -27 -70 0
-50 55 81 0
-16 -49 57 0
15 34 37 0
26 64 -73 0
18 -80 -83 0
41 83 -91 0
67 68 -81 0
66 78 -81 0
-12 21 -80 0
22 48 66 0
18 22 -59 0
-17 24 56 0
15 66 -78 0
-17 -80 -83 0
26 -29 43 0
-14 17 -38 0
25 -37 -75 0
16 -43 84 0
-77 -89 -92 0
31 -72 83 0
-25 69 0
-9 -71 -88 0
13 32 33 0
-29 -62 -74 0
1 49 62 0
50 -59 81 0
-33 38 51 0
11 -60 65 0
-2 -59 63 0
47 -65 -80 0
-17 40 0
-2 46 -88 0
-2 46 81 0
-46 -57 -61 0
20 -51 -66 0
-11 -15 32 0
-6 -45 71 0
36 -65 0
62 -86 87 0
44 -60 -81 0
34 -37 60 0
-39 -67 -86 0
32 -65 69 0
7 -42 -63 0
8 -16 -19 0
7 -16 -57 0
-25 51 74 0
47 -54 -67 0
-12 36 90 0
32 52 71 0
-26 40 86 0
19 -54 71 0
21 -53 -74 0
-14 24 64 0
6 9 65 0
17 63 68 0
23 26 38 0
4 -26 32 0
-3 -29 -75 0
-34 -45 73 0
-52 54 -78 0
-7 -34 -40 0
30 -71 75 0
-30 83 88 0
41 44 74 0
-5 33 -52 0
55 66 -72 0
56 -58 90 0
-5 -13 0
-3 4 -47 0
74 85 0
21 -44 82 0
-6 59 69 0
43 60 -69 0
28 51 -57 0
25 -52 73 0
14 44 88 0
40 61 -83 0
-2 12 41 0
12 -61 -76 0
-27 -48 -93 0
-69 72 -73 0
-6 10 -62 0
14 -32 90 0
-11 -46 60 0
-11 -35 56 0
10 -24 80 0
-33 -77 -82 0
-2 -58 61 0
-19 56 73 0
-12 -53 0
-27 82 87 0
29 -34 52 0
51 -61 -93 0
1 48 -58 0
1 -55 -61 0
