p cnf 93 353
9 -53 60 0
-10 77 89 0
-56 -77 -85 0
-58 -63 66 0
74 90 -92 0
21 61 -86 0
-22 -34 -90 0
7 30 -85 0
12 -47 62 0
-8 44 -93 0
34 57 66 0
12 46 60 0
-7 62 -81 0
13 -20 73 0
-67 -71 0
-16 48 72 0
-16 -55 -66 0
-14 -57 -74 0
-11 37 65 0
60 61 82 0
-47 -73 -76 0
13 -22 -41 0
-17 -21 -83 0
-9 -50 56 0
-15 33 -46 0
-16 17 -52 0
3 -63 79 0
-25 26 66 0
-22 -41 78 0
37 -56 -85 0
31 63 79 0
29 -30 0
2 55 -60 0
78 -79 87 0
-43 49 -51 0
11 -21 83 0
1 -27 66 0
-33 86 -93 0
-12 13 -30 0
-20 -79 83 0
28 -35 -62 0
-4 19 81 0
-37 -50 -83 0
63 -72 -91 0
-39 -51 -68 0
-3 -22 90 0
-11 -29 -61 0
-51 -65 74 0
16 44 88 0
70 88 0
-14 -16 -74 0
-10 46 -78 0
54 -82 90 0
-7 11 92 0
-20 62 -77 0
15 62 83 0
25 27 -37 0
40 79 81 0
-20 -33 -34 0
32 46 77 0
-4 13 21 0
-34 66 -71 0
1 -54 63 0
7 -16 61 0
10 35 -91 0
28 38 0
74 77 -78 0
-18 -46 -92 0
-55 -59 -91 0
51 -93 0
5 -35 -74 0
-35 53 -57 0
-50 82 -89 0
-41 75 -90 0
-55 -56 -88 0
-2 -56 -64 0
14 -43 58 0
5 -34 69 0
-50 58 -82 0
8 43 -69 0
1 22 -80 0
-4 51 83 0
34 -62 0
-7 76 86 0
5 -18 53 0
-2 20 60 0
-14 88 -91 0
-16 63 -72 0
17 -26 46 0
-23 33 62 0
-10 -48 61 0
62 -77 -88 0
17 -45 65 0
23 29 51 0
-8 12 19 0
-65 82 -83 0
13 -52 -60 0
13 34 -78 0
26 -43 -74 0
3 50 73 0
45 58 -62 0
9 62 -79 0
-24 -46 -77 0
73 -80 89 0
-4 35 -81 0
28 -47 60 0
7 20 64 0
15 -45 -52 0
22 25 -58 0
-2 34 -41 0
2 -6 30 0
-28 -46 -86 0
22 31 -90 0
-26 90 0
18 -24 -63 0
-34 -46 76 0
-18 -27 38 0
-20 -33 86 0
-4 -85 0
-19 -88 -91 0
29 -83 86 0
30 -31 -88 0
35 -42 80 0
-35 67 -86 0
35 -62 -82 0
-29 -74 0
-11 -14 52 0
-4 18 31 0
-26 -91 -92 0
22 30 47 0
-10 45 0
25 33 49 0
29 48 0
29 77 89 0
-21 42 69 0
-12 30 39 0
1 51 64 0
36 -67 -89 0
17 53 0
27 85 -87 0
34 42 -93 0
23 -69 78 0
-45 59 -89 0
60 -70 -81 0
12 76 89 0
19 -73 91 0
38 62 89 0
7 19 -65 0
-8 -27 56 0
59 -70 -85 0
-6 9 -70 0
-34 -73 78 0
-19 38 -79 0
-24 -36 -72 0
13 -38 76 0
-23 45 68 0
1 45 0
-30 -70 75 0
-9 80 82 0
-15 -72 -76 0
4 10 54 0
-3 17 -66 0
26 62 91 0
59 80 0
7 25 0
-10 -55 84 0
36 -73 0
25 -56 -64 0
-3 25 51 0
2 15 -29 0
-44 82 -88 0
-54 -57 -88 0
52 -70 72 0
5 66 77 0
-50 -85 -88 0
11 -54 0
-36 49 -52 0
-2 11 57 0
-11 -81 0
-24 -50 0
13 -18 -42 0
-45 -57 92 0
-25 -35 52 0
-6 70 72 0
33 68 77 0
56 88 90 0
12 -24 54 0
47 -56 -62 0
50 87 90 0
-4 22 -61 0
2 -51 0
-77 83 84 0
-6 -16 -46 0
8 -17 74 0
-27 56 72 0
11 -54 -64 0
-34 71 -89 0
32 64 0
30 -65 78 0
49 51 -90 0
-19 -45 -91 0
-1 46 81 0
42 -59 -70 0
-30 41 -60 0
-8 -40 64 0
10 -12 -75 0
-1 -57 -68 0
16 57 -84 0
21 25 -32 0
-56 70 86 0
-2 44 -84 0
-29 33 -59 0
46 -49 -77 0
85 -86 87 0
-21 -40 0
-16 23 -36 0
33 50 -60 0
-59 77 -78 0
-2 43 -66 0
20 37 83 0
-51 -62 -79 0
-39 72 -85 0
16 22 -67 0
-10 25 68 0
24 -42 55 0
16 -40 -56 0
17 36 -43 0
69 -75 89 0
5 11 90 0
9 12 -23 0
-4 79 83 0
-43 50 -57 0
-38 -58 70 0
-42 52 -56 0
-19 22 -72 0
-34 -36 50 0
16 43 86 0
17 19 -91 0
19 -57 67 0
-48 49 74 0
48 57 -83 0
-73 -75 87 0
-22 30 -90 0
8 33 -42 0
2 -74 0
-18 44 -45 0
-14 -74 76 0
-13 -48 89 0
4 38 52 0
-41 -81 -84 0
14 33 -84 0
-52 69 -87 0
-54 -61 -89 0
52 -71 76 0
-57 74 78 0
49 -52 84 0
19 61 80 0
-4 -20 -69 0
-32 -51 0
3 13 37 0
-60 62 -74 0
-19 43 58 0
-63 90 -93 0
-48 -62 -65 0
54 60 -81 0
-10 38 39 0
32 48 79 0
-70 78 88 0
-33 -34 -61 0
-7 21 64 0
56 67 75 0
-28 -60 -83 0
-25 -29 -54 0
-31 38 -63 0
-12 35 65 0
40 -57 65 0
-19 30 92 0
-19 20 -75 0
37 64 77 0
13 -29 -72 0
-12 58 0
20 30 62 0
-33 35 -42 0
9 70 78 0
-1 -13 36 0
25 -41 -62 0
-14 -21 26 0
5 53 92 0
-38 -80 0
-19 -79 88 0
-15 57 -86 0
-19 -37 -56 0
32 -58 59 0
21 -65 -78 0
-7 -48 -49 0
19 28 68 0
5 28 -31 0
-12 -20 63 0
-8 -32 76 0
-1 54 74 0
-18 82 -85 0
-48 56 -62 0
-67 68 92 0
-19 -58 89 0
6 7 88 0
23 -46 50 0
-33 52 60 0
-14 16 -22 0
6 43 -84 0
20 -49 92 0
-10 -29 -60 0
-14 -64 73 0
5 -70 88 0
67 89 0
-12 38 -59 0
11 -32 -83 0
-21 -55 -84 0
18 46 47 0
49 -76 81 0
