p cnf 98 391
-11 -23 -76 0
22 69 87 0
-2 33 46 0
60 98 0
25 -40 49 0
36 -37 -62 0
-2 -70 -73 0
29 -40 -84 0
-42 -68 -98 0
2 64 -72 0
-4 77 96 0
-65 -90 93 0
-7 -38 74 0
-27 33 57 0
-4 53 93 0
46 -64 84 0
9 -43 65 0
-31 -50 78 0
-6 14 -25 0
11 -15 -61 0
4 15 -70 0
24 48 94 0
-13 40 -87 0
73 82 -91 0
39 -57 70 0
19 -63 -89 0
-23 -40 67 0
59 -88 96 0
22 -48 50 0
-22 -55 71 0
-41 84 96 0
20 24 70 0
-6 12 43 0
-4 -66 91 0
-4 17 60 0
-42 -43 -83 0
12 66 -74 0
-70 -89 91 0
39 56 -71 0
6 64 -85 0
-66 68 -82 0
24 25 -59 0
19 64 78 0
-15 50 -98 0
-14 -43 -95 0
-21 89 97 0
44 85 -92 0
-49 -66 -69 0
-2 -4 -73 0
-10 30 84 0
-32 46 -93 0
-8 56 75 0
14 58 85 0
20 71 75 0
-54 76 0
-6 32 -66 0
-18 27 -81 0
-40 76 93 0
25 -40 -67 0
45 65 -80 0
57 -85 -98 0
37 -42 -83 0
38 48 65 0
-9 32 51 0
-25 30 51 0
-45 -57 73 0
-25 37 88 0
-70 -81 82 0
31 -44 -55 0
26 46 51 0
16 -68 -69 0
-25 29 0
-31 66 92 0
-64 -88 -89 0
40 -67 -89 0
-45 -50 94 0
-61 72 -89 0
-2 -18 -91 0
13 -50 -79 0
-4 -27 59 0
9 -57 0
-3 -16 32 0
-5 32 -93 0
25 -58 -80 0
38 -46 90 0
-9 51 52 0
-22 -23 53 0
-7 -13 -52 0
-4 27 58 0
54 65 69 0
-18 -20 -37 0
27 46 85 0
-34 65 81 0
-40 -45 -69 0
-7 62 -90 0
-11 -18 77 0
-31 73 83 0
-6 7 61 0
-5 17 -98 0
27 75 -81 0
-72 80 -98 0
-35 -50 75 0
-18 -39 -94 0
21 50 58 0
13 70 -73 0
28 66 -82 0
28 37 72 0
-7 -45 85 0
-40 -67 90 0
8 55 -65 0
-1 -12 -36 0
25 30 -46 0
-2 72 -88 0
7 -23 45 0
81 -84 98 0
-36 44 -54 0
-39 -55 -70 0
39 88 -90 0
-26 32 -45 0
6 58 76 0
57 80 96 0
25 -65 68 0
-53 -84 -90 0
62 -69 -80 0
58 -80 87 0
-16 -67 79 0
-23 -43 51 0
16 41 -43 0
-10 -14 -78 0
65 -71 72 0
43 -78 91 0
74 83 -97 0
29 -63 -77 0
-13 -20 76 0
17 -24 78 0
-49 58 94 0
-12 13 49 0
25 54 -58 0
10 60 86 0
32 76 -81 0
-21 -68 -96 0
-29 -33 70 0
-10 14 32 0
13 21 29 0
-9 -36 69 0
-6 66 90 0
-15 68 77 0
-23 29 -80 0
-20 62 88 0
-17 46 50 0
19 58 78 0
-7 -10 76 0
-22 72 81 0
-35 38 -47 0
20 21 36 0
12 67 93 0
-14 46 -55 0
-7 26 39 0
32 -46 -70 0
-13 -47 49 0
-38 65 67 0
-30 -45 61 0
15 -56 -69 0
-77 -89 90 0
3 -21 -69 0
-5 -55 -87 0
-11 71 -78 0
13 15 60 0
-6 15 18 0
-16 35 48 0
-45 -60 98 0
-21 51 58 0
-46 50 84 0
20 -37 -92 0
27 79 -90 0
50 60 77 0
18 39 46 0
44 86 93 0
-13 70 -77 0
-53 95 97 0
75 87 91 0
-29 -53 79 0
-72 86 96 0
-54 69 88 0
28 -60 81 0
13 -39 -72 0
14 31 -75 0
-19 22 61 0
-8 34 86 0
28 -44 72 0
-3 43 98 0
-3 78 -80 0
-13 64 -66 0
3 31 -65 0
-8 -16 -20 0
9 -25 -92 0
17 -46 72 0
9 -48 62 0
-51 62 75 0
5 29 60 0
-74 76 83 0
-40 -85 91 0
8 23 85 0
-19 42 95 0
25 -64 73 0
65 73 -88 0
-11 53 -66 0
-14 85 -90 0
-59 82 -83 0
28 -47 -55 0
14 -24 64 0
-29 -41 -98 0
-2 53 -54 0
-35 54 67 0
-5 58 -69 0
22 -52 -58 0
34 46 -86 0
18 -20 31 0
-10 -74 93 0
17 -29 42 0
-4 22 -38 0
-76 -78 81 0
-43 -50 80 0
21 -35 90 0
18 46 -63 0
6 -32 -92 0
-8 20 35 0
-2 -22 -74 0
58 -72 87 0
-9 -65 72 0
51 -58 95 0
81 -93 97 0
35 -56 73 0
32 55 -92 0
14 61 84 0
13 -77 -92 0
-13 23 -79 0
4 -32 55 0
-24 -25 39 0
43 -69 90 0
21 25 43 0
-30 -57 -96 0
-5 -26 -44 0
-2 48 -53 0
-67 74 -86 0
52 -73 -94 0
23 69 71 0
7 26 -40 0
45 -48 -62 0
-5 -59 -90 0
4 38 42 0
-7 34 94 0
-83 -85 0
-24 68 93 0
-35 40 96 0
11 14 -17 0
-12 -41 -62 0
15 43 59 0
31 33 74 0
2 -10 44 0
22 41 -45 0
41 -73 81 0
-35 -58 -70 0
8 -23 60 0
-11 60 0
10 26 93 0
14 23 42 0
-19 -80 -97 0
14 35 47 0
29 -38 -58 0
-6 -34 91 0
11 -30 -94 0
-20 43 52 0
4 -8 56 0
-20 33 -54 0
-11 70 0
48 70 87 0
-27 50 90 0
-5 -67 -93 0
-43 -50 51 0
-30 57 83 0
12 -35 92 0
2 15 69 0
41 -53 -83 0
-13 22 74 0
20 -29 -47 0
3 8 61 0
26 36 86 0
3 21 -55 0
-10 45 56 0
41 74 93 0
26 -53 -87 0
-34 -61 -71 0
-8 68 -86 0
20 -42 -45 0
-1 -77 -83 0
-19 -29 -92 0
-11 -21 62 0
-29 72 -94 0
-6 14 -86 0
51 -63 92 0
11 24 -50 0
-5 61 -72 0
-34 59 -85 0
26 53 -87 0
19 42 -74 0
82 -84 -91 0
4 -30 38 0
62 68 0
-42 83 -93 0
-42 81 -84 0
44 -69 93 0
60 71 -86 0
-16 65 -70 0
8 -15 -67 0
3 87 -96 0
-34 -51 75 0
-2 64 -96 0
-3 -28 -97 0
-2 -53 -72 0
-10 -36 67 0
-1 -27 -82 0
-5 30 -88 0
47 70 71 0
-27 32 61 0
25 -29 86 0
69 75 -93 0
4 63 -84 0
-23 -42 -97 0
34 58 65 0
23 -71 -87 0
-11 -43 -93 0
-36 38 -45 0
-7 -47 -86 0
-27 30 -83 0
-45 58 71 0
19 50 -95 0
3 19 -63 0
27 -28 79 0
-43 -60 88 0
-70 87 0
-50 -51 -84 0
-28 -54 82 0
-13 46 -97 0
-16 63 0
-25 30 60 0
