p cnf 95 373
37 -52 -59 0
-48 -50 -67 0
45 60 -90 0
-23 -54 75 0
50 -75 83 0
18 19 39 0
14 -52 56 0
10 -90 93 0
53 57 -70 0
-10 67 -77 0
5 54 0
80 85 -86 0
-56 69 84 0
-2 80 0
51 -53 -75 0
37 -69 70 0
-9 36 57 0
75 84 93 0
49 82 -91 0
-47 -65 -79 0
46 48 84 0
27 34 89 0
-31 -44 70 0
2 -47 -60 0
40 -46 47 0
-30 62 -86 0
-26 -29 -67 0
29 -59 91 0
36 63 94 0
16 24 36 0
-15 43 64 0
39 -89 93 0
-9 11 13 0
-16 -23 25 0
2 19 -87 0
-24 42 -47 0
37 75 -79 0
-10 67 0
25 -45 -64 0
22 75 -77 0
-10 -19 43 0
8 26 -50 0
-60 -88 -93 0
79 87 91 0
25 -44 91 0
22 33 42 0
61 91 -93 0
9 -28 78 0
-5 53 78 0
-18 35 49 0
-3 -58 0
12 17 85 0
-20 30 -86 0
8 -25 52 0
55 86 -88 0
7 -13 95 0
-22 -56 92 0
87 -92 -93 0
-78 -82 -88 0
31 -50 86 0
27 -80 0
72 77 -86 0
-15 -40 71 0
40 -62 65 0
-6 -16 -60 0
-16 -68 0
1 20 -36 0
-25 53 90 0
6 -44 82 0
-28 -43 91 0
15 20 87 0
16 20 35 0
17 26 43 0
-30 -48 93 0
-32 -73 82 0
-9 -58 71 0
60 80 -88 0
22 35 -58 0
12 32 -55 0
15 24 81 0
2 5 19 0
-22 48 53 0
-45 66 72 0
79 86 -91 0
-20 -48 74 0
-10 37 56 0
-12 45 50 0
-60 -64 -70 0
23 30 76 0
13 49 -58 0
12 -35 -80 0
-20 26 -65 0
22 25 73 0
-33 -41 82 0
-6 -48 77 0
32 -35 38 0
49 54 92 0
-13 -18 57 0
-13 -58 78 0
30 33 -71 0
15 -52 -69 0
18 -39 86 0
8 36 81 0
-14 -32 -79 0
-59 83 -87 0
1 -11 -50 0
3 14 47 0
-12 -18 65 0
-22 -29 85 0
49 -50 -75 0
4 -27 57 0
-28 86 -94 0
-53 81 -95 0
13 25 76 0
19 -87 0
14 -24 -48 0
-23 91 0
-7 28 53 0
9 48 0
-41 43 -72 0
-2 -7 -81 0
4 -22 -64 0
-10 -13 -58 0
-30 81 95 0
-39 67 -91 0
-13 35 -66 0
-16 44 -89 0
28 -49 94 0
5 -6 -54 0
6 21 -63 0
19 -68 -75 0
-46 -86 0
17 22 -69 0
-41 43 90 0
-4 38 75 0
-51 -62 90 0
19 82 0
-13 -14 -59 0
-8 -40 41 0
13 85 93 0
-31 -91 0
33 -49 -63 0
-8 20 83 0
24 -35 57 0
-25 -58 79 0
-13 -38 -84 0
9 13 46 0
-10 50 64 0
55 58 64 0
8 -59 68 0
13 91 94 0
4 7 -80 0
5 81 88 0
48 53 -76 0
42 53 -73 0
29 -33 -50 0
-52 -73 87 0
-39 69 83 0
46 50 -93 0
-40 95 0
9 -30 -82 0
10 -38 -68 0
32 60 74 0
-14 50 53 0
-9 -35 91 0
-64 67 83 0
23 -26 57 0
-2 -43 90 0
3 16 0
-3 44 -48 0
27 -34 -53 0
12 32 -47 0
-40 -52 -56 0
-30 73 0
-25 -68 85 0
2 33 -91 0
-25 50 0
88 -92 0
19 74 86 0
8 61 -64 0
-52 -55 57 0
-8 -45 94 0
49 -87 -88 0
-22 24 31 0
47 51 -58 0
-44 -62 71 0
-3 10 -80 0
22 36 -69 0
33 -36 -62 0
-46 -55 70 0
-17 -56 -74 0
48 -65 92 0
53 61 62 0
-21 -25 -29 0
84 -87 89 0
8 -55 -70 0
3 35 69 0
-20 -31 76 0
20 55 84 0
5 -23 -49 0
36 -54 -93 0
-6 49 -50 0
17 69 92 0
29 51 73 0
-17 -48 78 0
3 -40 0
71 89 -93 0
-16 -57 -77 0
-9 16 -25 0
58 59 62 0
36 73 -85 0
-23 -45 77 0
-5 -18 -73 0
10 30 75 0
25 -68 -93 0
-48 -89 0
23 -49 -70 0
-64 -75 -80 0
-42 58 70 0
4 37 -73 0
48 -54 -57 0
11 -72 -79 0
10 32 -93 0
52 -53 -78 0
-9 -48 49 0
-4 -26 57 0
-28 -47 49 0
-21 26 86 0
2 -11 -20 0
15 28 73 0
19 -28 58 0
-19 62 -83 0
-83 92 93 0
-33 71 -92 0
-8 9 23 0
12 27 -42 0
-28 62 -76 0
27 29 -88 0
-14 -40 -54 0
8 78 93 0
-34 49 82 0
-64 -81 -89 0
-54 63 89 0
48 -69 89 0
24 -35 -68 0
-11 37 52 0
-43 -50 -83 0
36 -58 90 0
-27 52 79 0
-21 -72 94 0
44 -61 64 0
3 37 -68 0
23 51 57 0
-7 18 -90 0
-9 62 67 0
-19 -29 59 0
-2 46 -82 0
51 -54 -83 0
-68 69 71 0
6 -22 79 0
-2 -4 -81 0
-37 -42 -73 0
-4 -10 58 0
28 -51 65 0
-21 53 -56 0
21 23 50 0
44 -86 -90 0
50 60 62 0
5 -47 -88 0
62 -74 82 0
3 -77 0
-40 -92 -93 0
6 21 -93 0
-39 59 -82 0
14 51 -60 0
55 -64 -65 0
-15 41 -45 0
-3 -7 51 0
17 -39 95 0
-1 -51 -56 0
65 74 90 0
-46 56 -89 0
25 -31 -91 0
21 -65 70 0
3 -13 -34 0
7 -19 43 0
8 54 60 0
21 -27 -84 0
28 -30 -43 0
32 -66 -80 0
-9 28 -54 0
2 53 -64 0
-52 78 0
5 7 12 0
3 48 -57 0
-16 28 -62 0
12 46 48 0
-35 -38 57 0
65 66 67 0
73 79 -84 0
24 41 0
-4 -70 -89 0
30 65 84 0
-25 58 85 0
-75 -77 -80 0
3 -23 37 0
-7 -22 -59 0
-24 -35 -69 0
23 40 71 0
31 44 -80 0
-35 -39 72 0
7 69 -90 0
-14 -55 66 0
-47 -64 70 0
4 -24 -51 0
-3 -19 44 0
-18 -69 85 0
36 61 89 0
-4 32 -80 0
-10 -68 0
-64 74 75 0
41 56 0
6 -11 -37 0
-69 -79 0
10 -36 64 0
3 29 -42 0
-46 -47 93 0
27 68 70 0
52 83 89 0
-27 -38 87 0
-47 74 77 0
-20 72 -87 0
-30 -33 -34 0
23 -32 -61 0
-6 11 -15 0
-27 -38 49 0
54 -70 -85 0
-5 -56 88 0
-13 -64 -78 0
17 44 71 0
-47 55 -56 0
-62 -69 81 0
-36 -76 -87 0
42 59 -63 0
59 66 70 0
-61 81 94 0
-15 -25 70 0
-31 91 93 0
-9 76 -81 0
9 -40 48 0
13 23 -87 0
-22 -39 -65 0
22 49 81 0
-42 -54 71 0
50 81 92 0
8 59 64 0
7 -10 -32 0
77 -93 0
8 40 91 0
45 -76 89 0
-15 45 -61 0
64 -93 0
-12 -37 -52 0
10 43 94 0
4 -54 75 0
-22 33 63 0
-19 66 70 0
-39 -71 0
-1 27 -90 0
-38 48 87 0
42 -47 -57 0
9 -80 86 0
47 -59 95 0
