p cnf 99 396
8 36 82 0
-72 79 -95 0
54 -59 -84 0
-15 43 90 0
-28 93 -95 0
46 -61 65 0
30 39 -40 0
59 72 95 0
-17 -80 -93 0
12 62 76 0
-58 -71 -85 0
1 -48 61 0
8 14 -42 0
23 -28 71 0
10 -11 -28 0
51 68 -69 0
19 54 -76 0
4 -34 71 0
75 -82 99 0
-8 -56 -66 0
21 48 92 0
-41 69 0
-18 31 -59 0
13 -16 24 0
3 7 -81 0
-48 61 97 0
-23 -40 76 0
-13 -23 30 0
-33 38 43 0
15 -20 29 0
31 36 -54 0
-35 97 -98 0
-17 37 -53 0
-36 -39 -77 0
27 -38 -68 0
10 59 74 0
-6 25 -93 0
-17 89 -97 0
14 60 -89 0
-6 -37 -97 0
6 -21 -95 0
9 -20 92 0
4 29 97 0
-12 67 79 0
27 63 -82 0
40 56 -93 0
9 21 51 0
-10 -37 93 0
-56 82 -96 0
22 -77 -85 0
14 -19 34 0
-52 53 -82 0
-3 -54 93 0
-54 68 -86 0
31 -41 -59 0
-33 -58 -69 0
-6 -19 42 0
30 -35 -64 0
3 -75 76 0
-35 -69 76 0
2 24 64 0
4 14 78 0
62 -70 -71 0
55 -63 -65 0
-5 45 -47 0
-7 -36 66 0
36 -64 73 0
64 67 -81 0
35 -51 94 0
-16 43 -94 0
3 73 -88 0
61 -75 -82 0
67 -92 95 0
19 -31 97 0
-10 64 -67 0
22 35 86 0
-39 -79 93 0
-13 54 85 0
7 -22 -33 0
58 -60 -69 0
-10 83 -98 0
31 -38 84 0
-14 -25 69 0
13 -40 91 0
11 -31 98 0
9 -37 -54 0
26 43 88 0
-25 -50 71 0
2 -6 -53 0
-27 -58 -61 0
1 11 -17 0
25 35 71 0
16 46 -57 0
1 7 50 0
-6 -97 -98 0
32 -35 36 0
-11 40 59 0
10 46 66 0
-18 74 -77 0
-45 -74 -99 0
19 71 77 0
3 -20 -97 0
3 -77 97 0
13 -32 98 0
-67 -76 -95 0
5 15 66 0
-5 8 -89 0
45 64 -86 0
4 31 58 0
-13 42 76 0
-28 -35 -86 0
14 -31 -32 0
13 -35 -43 0
33 34 60 0
36 56 96 0
-24 44 64 0
-24 -26 -29 0
-28 76 94 0
39 48 84 0
21 78 -81 0
-20 -58 -77 0
27 83 99 0
-17 -47 -69 0
25 83 -95 0
46 65 -83 0
21 70 -72 0
3 -28 -58 0
4 -17 -95 0
15 -24 92 0
-44 85 96 0
-20 80 -91 0
40 -87 -91 0
7 -23 63 0
38 47 63 0
18 -59 99 0
31 -63 0
5 -29 49 0
27 35 -64 0
45 50 60 0
52 -56 75 0
4 30 -57 0
79 86 -93 0
10 -64 -69 0
64 65 96 0
1 49 66 0
-62 -80 89 0
