p cnf 96 381
11 14 -79 0
-53 -54 -77 0
-2 70 85 0
26 37 -52 0
49 61 81 0
-31 36 93 0
42 -50 0
-8 -9 78 0
10 18 -51 0
-8 12 27 0
-22 -28 -91 0
-22 43 -69 0
-46 -65 85 0
6 87 92 0
10 -26 -65 0
33 75 0
24 27 -41 0
26 -27 -95 0
21 -29 -89 0
-4 42 -55 0
32 71 75 0
39 -54 56 0
-13 15 79 0
-3 -33 0
-2 8 -55 0
7 21 86 0
-14 -32 -64 0
40 -70 93 0
-25 -46 55 0
33 78 -83 0
8 75 78 0
-38 -46 -62 0
61 81 84 0
11 35 67 0
11 42 -55 0
-30 -68 74 0
-29 68 81 0
24 66 0
8 17 -77 0
-14 58 70 0
31 -64 89 0
-51 -67 -78 0
-19 24 96 0
-17 90 91 0
-34 35 -59 0
32 -36 -95 0
-48 -52 75 0
8 -61 78 0
18 -64 -71 0
-11 -94 0
-1 -17 56 0
2 -45 61 0
-6 -61 -86 0
-40 66 -90 0
-5 -9 -90 0
2 66 -84 0
-4 -73 0
8 26 86 0
10 25 -90 0
-50 63 -83 0
4 -48 -62 0
49 51 92 0
-9 58 0
56 -65 85 0
-46 -54 94 0
14 33 -41 0
-13 21 27 0
-15 -66 -93 0
16 -83 95 0
50 66 93 0
8 -16 -31 0
45 -72 -94 0
23 79 -88 0
-2 -38 -62 0
15 28 79 0
21 -52 -71 0
28 -47 76 0
7 42 58 0
15 53 -67 0
7 -44 47 0
26 -57 -68 0
-1 -31 50 0
-37 -56 66 0
4 68 -91 0
12 16 68 0
-12 -46 87 0
70 72 -79 0
-4 -7 20 0
4 86 92 0
8 42 84 0
-27 -36 66 0
-17 -49 -95 0
-40 -74 -86 0
-40 -79 -81 0
-32 -53 -68 0
-2 -9 -25 0
-4 -9 77 0
16 -39 77 0
-62 91 94 0
15 30 0
13 24 -86 0
40 43 73 0
-15 -70 -80 0
-11 36 -84 0
19 -82 -93 0
10 43 79 0
-1 72 73 0
71 -84 -94 0
-11 26 -87 0
15 25 67 0
30 61 -74 0
-26 -37 -94 0
25 59 -60 0
23 -30 -37 0
72 -73 75 0
-7 22 73 0
-18 57 -89 0
-12 32 -77 0
-35 42 -89 0
-7 34 -49 0
57 -72 -94 0
-35 -59 75 0
56 -61 0
32 -47 80 0
27 -67 90 0
-39 67 88 0
-51 -55 73 0
30 -34 80 0
25 80 -84 0
24 -33 65 0
56 75 -85 0
16 -84 95 0
55 -65 82 0
-33 -88 90 0
-2 -7 -29 0
-16 -49 52 0
-37 -49 0
20 24 -61 0
-11 83 93 0
-20 -27 -28 0
-11 -19 -27 0
-25 -39 -88 0
-47 -55 95 0
3 31 -86 0
-31 53 55 0
