p cnf 98 389
16 -18 -75 0
-38 -39 -97 0
8 -11 -93 0
14 70 -81 0
-16 -31 -36 0
-54 -55 -71 0
-8 37 47 0
-23 -45 57 0
-29 64 -74 0
3 58 -66 0
-94 -96 0
-21 71 -74 0
-11 -16 -89 0
-51 63 73 0
34 -66 -73 0
-14 57 91 0
70 88 89 0
-17 50 84 0
12 48 -53 0
-4 63 -90 0
-26 -28 -79 0
25 -86 92 0
28 80 94 0
32 34 88 0
3 -71 -78 0
21 37 42 0
15 -34 80 0
30 -46 64 0
36 47 -80 0
-34 65 -98 0
-69 -75 81 0
-69 -85 -97 0
-19 72 83 0
-1 11 59 0
-40 -56 -76 0
-78 -88 95 0
-9 -61 74 0
40 43 -64 0
19 63 74 0
28 52 -74 0
-2 -67 85 0
-29 -42 63 0
25 -38 45 0
-22 -25 96 0
56 57 69 0
14 -80 93 0
1 -35 -75 0
9 54 -75 0
26 57 -78 0
25 53 90 0
-20 -33 -71 0
-24 -64 74 0
66 67 71 0
33 -50 -65 0
67 68 85 0
-43 -45 81 0
8 -26 0
-23 25 42 0
35 -71 76 0
8 -40 73 0
-18 32 92 0
-17 31 -87 0
17 44 93 0
-19 78 80 0
-12 -23 91 0
9 45 51 0
57 62 65 0
-17 -47 -73 0
-57 -60 76 0
58 -71 -94 0
-26 -50 -73 0
-8 -80 82 0
6 -12 95 0
53 75 97 0
46 -58 -78 0
-40 46 61 0
27 45 56 0
-39 -54 -64 0
-36 -72 90 0
-47 -53 -69 0
-40 55 -91 0
42 -88 0
-14 -16 66 0
-2 -21 -77 0
42 -54 75 0
-58 -97 98 0
-10 42 68 0
-54 -90 -97 0
16 20 -26 0
-4 -11 76 0
41 96 0
-17 -61 -74 0
56 -82 83 0
67 68 -79 0
18 27 87 0
-4 -31 -57 0
-28 84 -92 0
5 24 57 0
-1 19 22 0
-51 -67 83 0
24 69 81 0
14 -46 -69 0
4 11 51 0
35 -48 -77 0
23 -41 98 0
9 22 -24 0
-19 -63 89 0
-28 74 -81 0
36 39 -58 0
-33 -35 -81 0
-2 24 94 0
33 63 68 0
-13 -33 -60 0
20 21 -58 0
55 77 94 0
10 -12 35 0
-14 21 -61 0
-12 -75 91 0
18 37 41 0
15 -51 -91 0
20 -23 26 0
9 -30 -31 0
-32 40 95 0
28 -32 -68 0
-6 -31 -64 0
10 -14 -72 0
19 -51 -79 0
-1 59 -92 0
10 -19 -93 0
-24 -76 -91 0
-53 -67 85 0
-11 -42 62 0
28 -91 0
-6 70 76 0
-26 -79 90 0
3 64 87 0
19 -69 -72 0
7 -18 32 0
32 52 -95 0
3 7 88 0
25 51 -88 0
28 35 -77 0
-30 31 -54 0
-17 -79 -86 0
-48 -65 94 0
27 -61 79 0
-70 -77 79 0
-32 40 50 0
-18 -39 40 0
-46 -72 -75 0
23 36 -51 0
-1 85 -97 0
18 38 -82 0
-67 -83 -89 0
-34 48 -64 0
-11 14 -78 0
-4 68 -84 0
29 -49 67 0
-14 -44 62 0
31 48 54 0
28 -64 -81 0
-41 76 85 0
-48 -63 91 0
-48 50 76 0
-19 73 -95 0
9 42 58 0
2 19 20 0
2 31 37 0
-2 72 90 0
-40 67 -76 0
-6 25 0
32 -44 -62 0
-6 92 -93 0
1 19 -87 0
