p cnf 98 389
11 23 90 0
9 -58 79 0
-4 6 98 0
-42 -84 -88 0
-12 70 73 0
4 -55 -60 0
-13 -83 -96 0
40 -68 97 0
-10 -29 -58 0
-4 7 -58 0
4 9 18 0
43 44 48 0
-5 31 87 0
-12 42 -67 0
-55 63 68 0
-26 53 86 0
-18 19 97 0
29 43 -94 0
2 18 -65 0
21 -27 -77 0
-44 46 47 0
-35 -69 -85 0
-21 -72 -97 0
18 27 80 0
-39 -62 69 0
-3 36 47 0
-47 76 -81 0
-9 86 90 0
11 -18 -74 0
15 67 73 0
33 83 85 0
-50 64 79 0
-48 56 -95 0
-8 -22 -63 0
16 -51 55 0
-16 -62 -81 0
17 -65 95 0
8 19 92 0
-7 -62 83 0
-32 49 91 0
14 80 -95 0
-6 7 -55 0
-56 62 73 0
25 50 -52 0
37 59 82 0
-25 32 -68 0
1 53 94 0
35 -50 57 0
46 67 -88 0
7 63 96 0
-2 -15 -26 0
-17 87 -96 0
28 -47 -66 0
-56 -76 89 0
25 -44 -78 0
24 58 92 0
-57 92 95 0
8 25 -33 0
-13 83 89 0
-39 -72 -84 0
-28 -30 -87 0
10 50 82 0
-1 68 86 0
17 38 -88 0
19 29 0
-30 33 -72 0
28 -33 65 0
69 82 -85 0
-14 72 81 0
-71 92 0
8 55 -89 0
-52 77 -91 0
14 -33 0
44 -56 76 0
-8 14 35 0
-24 -33 -65 0
5 -21 35 0
-13 26 68 0
37 47 94 0
-53 59 89 0
3 13 84 0
11 50 -71 0
-9 27 65 0
36 64 -85 0
21 -26 91 0
-5 6 20 0
26 -43 71 0
15 -20 -71 0
16 -37 -75 0
3 -63 -73 0
-4 -72 76 0
-2 -9 -50 0
31 -65 -68 0
-33 35 -51 0
-35 -40 -76 0
-1 -41 79 0
-7 31 43 0
34 63 82 0
42 -52 59 0
-13 -58 60 0
40 68 -83 0
6 -26 48 0
23 -39 -68 0
-12 16 94 0
42 -51 81 0
-35 74 79 0
-24 69 83 0
-58 -62 82 0
-25 -65 -67 0
23 -76 -77 0
49 -54 89 0
-20 47 -49 0
-38 67 69 0
-8 18 42 0
-13 59 -82 0
15 -55 -81 0
66 82 -96 0
-14 67 -69 0
-17 34 -78 0
6 19 95 0
-8 78 79 0
-22 93 -95 0
10 59 67 0
22 35 61 0
-50 78 89 0
-22 73 -91 0
-31 57 -83 0
-35 69 73 0
10 -53 -69 0
50 52 -71 0
-35 54 77 0
-34 52 -59 0
-29 37 62 0
52 78 -95 0
-47 -80 87 0
-18 46 -78 0
2 -44 96 0
31 -39 46 0
-2 -64 86 0
-32 -60 82 0
-5 -67 -75 0
