p cnf 95 375
58 -64 0
33 -56 83 0
7 25 89 0
-44 -57 -82 0
-24 -40 51 0
-9 -12 -93 0
18 36 59 0
-49 52 -92 0
-3 -67 -85 0
5 20 -62 0
-6 74 85 0
73 -84 92 0
-7 34 78 0
-28 76 -81 0
-18 -73 78 0
-25 34 -73 0
12 -53 -88 0
-17 49 78 0
2 70 -95 0
5 74 -79 0
9 51 61 0
-60 -70 -76 0
-8 19 22 0
-5 -31 82 0
-2 -44 -81 0
-28 -83 93 0
10 -22 -89 0
6 27 0
-6 8 -24 0
24 -59 90 0
43 68 76 0
16 24 -83 0
-9 14 -37 0
17 23 -31 0
40 71 -81 0
-20 -32 0
-12 -51 -78 0
4 9 13 0
12 49 62 0
-8 43 -85 0
1 31 -75 0
-20 -55 -80 0
-22 46 76 0
-31 57 -78 0
2 34 78 0
10 -21 95 0
-16 -29 -31 0
31 53 92 0
23 40 -57 0
-10 -15 0
48 95 0
-18 -21 -78 0
-15 -78 93 0
-22 26 64 0
-18 43 94 0
-10 81 95 0
-35 74 -82 0
19 -40 41 0
85 93 -95 0
20 24 59 0
27 43 45 0
38 -40 85 0
-64 77 -90 0
10 12 92 0
34 -38 78 0
27 70 0
-59 -80 89 0
-52 60 -95 0
-9 28 -49 0
68 -73 89 0
3 -32 -43 0
68 77 90 0
-1 49 0
-65 77 -85 0
-19 47 49 0
44 -85 0
-29 59 -81 0
8 76 -87 0
-23 35 71 0
40 -80 -95 0
28 37 92 0
-49 -57 -73 0
36 -52 -90 0
62 75 85 0
50 53 95 0
-19 27 -85 0
3 8 49 0
-14 -82 0
22 28 57 0
2 -40 92 0
-7 -61 -80 0
11 -83 93 0
-20 -23 67 0
-42 -68 -76 0
-27 -47 -62 0
70 76 -91 0
10 -11 40 0
15 32 -78 0
35 57 -79 0
-29 -73 88 0
-5 -19 -44 0
-12 18 -58 0
20 52 -55 0
-6 11 54 0
12 -15 -28 0
-22 30 90 0
15 -27 0
-22 86 92 0
18 -27 58 0
-11 18 -77 0
-15 21 -67 0
-12 -45 -55 0
4 -12 19 0
1 24 -28 0
14 34 -51 0
12 -26 -42 0
-15 39 0
11 -23 0
4 -13 -50 0
-8 -49 77 0
45 -70 -82 0
4 47 -79 0
-30 -33 65 0
-22 45 71 0
9 -30 -32 0
36 -77 -86 0
-6 50 -92 0
-3 -67 68 0
-15 42 75 0
29 -33 -78 0
8 18 -68 0
-23 -26 69 0
-85 -86 0
-30 43 -85 0
-32 68 95 0
-1 20 -25 0
-19 54 58 0
-15 -22 31 0
-69 -70 94 0
-17 42 76 0
-32 42 75 0
54 69 74 0
-15 55 61 0
-13 68 -94 0
-8 36 -82 0
-60 -87 90 0
-10 -68 81 0
40 -44 -47 0
50 -66 -92 0
20 -58 61 0
-5 -61 71 0
-24 69 -80 0
-32 42 82 0
4 9 -49 0
16 19 -88 0
84 91 0
-12 61 -77 0
-5 79 91 0
-18 64 88 0
55 61 68 0
-3 27 48 0
10 69 91 0
-37 66 -88 0
-4 33 -83 0
49 87 -91 0
-11 -20 64 0
6 -13 -54 0
-12 -25 0
-3 -45 -48 0
35 -43 63 0
20 -73 89 0
12 31 -43 0
-4 14 -55 0
7 78 0
62 70 0
-13 70 88 0
-5 -61 -91 0
-13 -80 93 0
46 -69 -80 0
5 34 -63 0
38 -42 87 0
-8 41 -44 0
56 69 -78 0
-1 -59 61 0
-45 67 91 0
-19 52 88 0
-4 -23 69 0
42 56 -64 0
2 10 -23 0
-13 -54 80 0
63 -70 72 0
27 -49 84 0
-18 -23 68 0
14 -23 69 0
-34 67 86 0
63 72 -83 0
-40 77 91 0
13 78 88 0
-63 64 0
8 -26 57 0
42 60 70 0
2 -71 75 0
-14 54 75 0
-8 10 -94 0
-38 -41 80 0
54 71 73 0
-2 9 43 0
31 81 0
14 -24 -55 0
-20 73 90 0
-28 65 0
5 -35 49 0
-16 19 88 0
6 -35 56 0
7 -74 0
-33 38 -72 0
15 -59 75 0
18 -24 -60 0
-53 -66 79 0
9 -32 -60 0
22 -49 -91 0
-2 19 84 0
-10 46 -61 0
4 -65 -74 0
19 -41 -71 0
-27 43 49 0
45 73 87 0
-39 45 -77 0
54 84 0
-4 39 53 0
-26 50 -77 0
-38 -62 -81 0
-16 47 68 0
65 -70 79 0
-59 85 -89 0
3 -68 -95 0
-7 -13 -87 0
-4 -10 -63 0
-38 -82 89 0
-16 20 50 0
-18 94 -95 0
12 -20 -38 0
-1 -27 -83 0
23 93 -95 0
6 -39 -69 0
-5 14 -80 0
-34 37 72 0
58 78 93 0
-26 -44 -92 0
-46 -71 86 0
-45 88 91 0
17 39 -86 0
56 66 0
75 -84 95 0
-5 -31 57 0
-25 84 88 0
10 60 79 0
9 26 60 0
3 19 0
-20 -58 80 0
81 88 92 0
-14 15 -61 0
-1 14 71 0
46 -61 -76 0
1 -36 -45 0
21 73 90 0
12 -44 0
-6 41 70 0
47 67 -81 0
-33 68 83 0
-30 -72 -79 0
52 78 -82 0
10 -52 63 0
-24 -44 67 0
-7 -63 -92 0
-8 29 85 0
20 -38 -68 0
24 66 72 0
-28 93 0
-3 8 47 0
-3 32 90 0
-61 -85 -88 0
-3 30 63 0
-15 -18 89 0
11 -41 -52 0
14 -54 -71 0
9 47 48 0
-19 -49 68 0
11 35 62 0
8 47 86 0
-1 52 90 0
-20 45 -70 0
15 -52 -55 0
8 -48 95 0
-2 24 -43 0
-13 -42 -87 0
-28 -47 -82 0
-26 -36 -49 0
18 46 -84 0
-14 26 29 0
11 -18 20 0
6 -10 -95 0
-8 -9 48 0
21 -37 68 0
9 66 -69 0
-42 57 -82 0
57 -59 -71 0
-16 90 95 0
2 -5 18 0
57 -89 0
-8 9 63 0
58 72 89 0
-14 68 70 0
-8 -45 72 0
-4 43 -86 0
-9 -81 0
28 52 56 0
5 59 -94 0
-23 66 -75 0
-4 -35 -85 0
10 74 -89 0
24 94 0
-53 -78 -86 0
43 60 -85 0
-9 50 65 0
1 -86 -88 0
-33 34 -52 0
-3 -25 -75 0
-83 -86 94 0
-49 66 -78 0
60 75 -77 0
20 -22 -48 0
44 71 0
25 -52 67 0
2 45 -95 0
-3 38 77 0
27 48 -63 0
-44 83 -86 0
31 79 84 0
51 58 -66 0
28 73 0
-4 29 76 0
-8 -32 40 0
-28 35 -95 0
11 18 -23 0
2 19 49 0
2 -41 -54 0
59 82 0
-40 66 95 0
61 72 83 0
6 38 -80 0
-24 -32 -94 0
6 48 52 0
19 -60 61 0
6 -69 73 0
41 63 79 0
-17 -43 -74 0
-27 29 -82 0
3 63 88 0
26 78 -84 0
-7 -49 55 0
-7 8 -14 0
16 54 -89 0
38 69 88 0
4 -13 -73 0
32 -37 -94 0
-76 86 0
9 -27 -80 0
-15 -23 0
75 -86 90 0
-60 -87 -89 0
7 26 -39 0
4 -26 -53 0
-47 -53 -74 0
22 -87 92 0
