p cnf 95 355
-28 52 -55 0
-45 -80 93 0
52 64 -88 0
7 -21 65 0
-22 -56 -78 0
-22 -45 67 0
-59 -68 81 0
3 39 -85 0
-22 -49 -79 0
-64 -89 -92 0
15 86 -95 0
-49 -78 84 0
-37 -45 -94 0
-40 -73 83 0
13 -73 74 0
9 -31 -94 0
-19 -53 -93 0
12 -43 51 0
-42 45 -77 0
-12 15 36 0
-62 -70 -83 0
46 52 -89 0
27 44 -78 0
-3 68 69 0
-21 -28 -94 0
-7 10 -70 0
18 47 -48 0
-7 68 -70 0
52 64 -79 0
-7 39 92 0
-71 80 -88 0
3 -16 -76 0
-6 -93 -94 0
-25 -40 57 0
-7 20 -41 0
-5 23 0
44 71 78 0
22 -54 73 0
-17 -37 39 0
-62 -67 -74 0
-12 -30 68 0
21 -27 44 0
-26 28 92 0
-34 53 -59 0
7 -40 -84 0
-33 46 -74 0
17 24 59 0
28 46 -85 0
-9 58 -77 0
-10 -14 -54 0
-21 -28 32 0
-15 -37 54 0
-21 42 66 0
-1 -68 -88 0
-16 -61 -95 0
-12 26 -56 0
-58 -87 91 0
-27 58 88 0
-7 -31 54 0
-51 57 82 0
-13 65 -93 0
27 -33 -92 0
20 74 85 0
-6 17 95 0
13 -19 -33 0
9 17 31 0
-36 40 64 0
-31 50 55 0
-20 25 26 0
39 65 88 0
-39 -72 -82 0
3 35 92 0
-36 -38 49 0
-32 -77 -80 0
24 65 -77 0
-15 61 91 0
-3 35 58 0
18 -40 -63 0
-4 -10 -43 0
26 -67 -87 0
-24 -75 89 0
46 -48 -55 0
3 -20 -72 0
1 -7 92 0
-5 -84 -95 0
4 60 -68 0
33 -62 71 0
-40 81 0
-15 -32 -51 0
18 -31 78 0
25 83 93 0
-12 38 82 0
-42 49 -61 0
14 51 88 0
6 23 0
43 80 -91 0
6 40 -73 0
-19 47 -58 0
-46 78 91 0
-17 -29 52 0
22 -27 -48 0
10 40 -42 0
38 -56 78 0
21 -23 32 0
5 -67 -79 0
-6 23 -26 0
24 -52 -72 0
-50 -58 -87 0
-17 -49 81 0
25 -83 -95 0
-9 -47 -87 0
-28 -35 43 0
16 -29 -52 0
4 -59 74 0
-14 35 -86 0
25 -67 89 0
2 32 36 0
26 58 59 0
-22 -34 -86 0
7 -34 -52 0
40 -64 -91 0
-7 55 -79 0
71 -85 -89 0
-5 -11 -40 0
-4 64 76 0
-8 91 0
-31 -39 -51 0
27 -68 78 0
-36 -37 83 0
5 -23 -44 0
15 26 -38 0
-23 -49 65 0
-5 9 38 0
5 -38 66 0
-5 -33 -92 0
-11 -87 0
-28 34 -90 0
2 24 -77 0
11 67 -79 0
-27 30 44 0
1 64 -86 0
-3 -28 58 0
-8 -35 89 0
20 -30 -49 0
-32 52 56 0
58 68 72 0
-35 39 86 0
3 23 -54 0
-27 49 -67 0
-18 58 65 0
17 19 82 0
41 54 55 0
28 34 -82 0
-21 -22 44 0
-16 -55 80 0
3 42 46 0
13 49 92 0
11 -35 -56 0
-25 39 -64 0
30 -48 0
-16 22 89 0
47 54 -66 0
45 -47 72 0
-3 54 90 0
-14 15 -69 0
4 6 95 0
18 79 -84 0
-4 -8 -88 0
-18 -53 -92 0
28 -84 -92 0
-8 45 49 0
-19 -61 78 0
-28 59 -92 0
4 77 86 0
-56 -64 70 0
-23 -77 94 0
-5 21 -93 0
24 -29 -93 0
-72 82 87 0
1 -7 -11 0
62 -82 86 0
-14 27 -36 0
-9 -31 65 0
-16 23 -46 0
-15 51 58 0
14 26 42 0
5 61 71 0
-54 -92 95 0
-39 -71 -78 0
15 -32 -48 0
-36 -53 -71 0
-16 -40 94 0
-41 54 61 0
60 69 -95 0
-32 75 -83 0
2 47 -75 0
8 -12 -67 0
9 74 83 0
-14 -15 0
35 52 73 0
54 -71 -82 0
-43 -51 87 0
-12 45 -60 0
-1 54 74 0
-75 85 95 0
-30 -46 -95 0
1 30 -59 0
-28 41 67 0
-21 24 0
-54 66 83 0
-34 66 -79 0
41 59 -72 0
7 -47 61 0
-8 -38 -77 0
13 51 -59 0
2 -31 40 0
2 27 -62 0
-42 -83 -85 0
55 71 -81 0
-47 -64 -82 0
-63 73 92 0
-19 59 -65 0
-67 -68 90 0
1 23 -32 0
43 -53 68 0
19 -25 -75 0
57 62 -76 0
-47 -50 87 0
45 -60 -63 0
40 -53 -74 0
-17 -23 -81 0
-33 -34 -76 0
-14 30 64 0
-9 49 58 0
-6 12 -91 0
-15 -55 -81 0
56 59 76 0
-32 -39 50 0
-42 -61 -76 0
24 -48 -95 0
-17 -88 94 0
-3 -14 47 0
-12 29 -62 0
-21 -81 -83 0
25 -80 -91 0
-83 -93 -95 0
-28 59 -76 0
22 -92 93 0
-7 -51 -86 0
29 80 -92 0
-19 33 48 0
21 42 -92 0
-38 -62 -81 0
15 65 -78 0
45 -76 84 0
-38 81 -93 0
-1 -63 71 0
-1 -33 72 0
10 23 63 0
-16 -30 -34 0
-40 48 -56 0
8 -35 -81 0
5 8 55 0
14 37 60 0
-79 -88 -95 0
29 -73 90 0
5 -10 -61 0
21 -49 -66 0
-12 -49 -77 0
12 -56 79 0
14 -33 -95 0
-10 53 -58 0
-8 -45 79 0
15 -29 56 0
10 -27 30 0
-31 -52 -75 0
13 78 81 0
-18 61 78 0
4 -45 -77 0
-54 72 90 0
4 -65 82 0
-6 20 76 0
24 54 93 0
-2 7 18 0
40 56 71 0
26 43 -48 0
-9 -20 -82 0
-43 79 88 0
35 -88 -95 0
18 48 -59 0
-17 -51 -74 0
-12 21 -59 0
15 20 81 0
-60 -86 0
3 -22 51 0
21 -45 49 0
65 -67 -72 0
21 -50 -67 0
25 27 -28 0
-4 -27 40 0
12 20 84 0
60 -78 0
-26 -27 -29 0
9 63 -76 0
-36 -37 38 0
34 -44 61 0
28 -47 55 0
63 -73 82 0
-38 -62 -82 0
4 11 25 0
-52 -60 87 0
20 51 -52 0
-11 50 62 0
40 -60 62 0
7 78 -82 0
27 -34 -46 0
85 92 -93 0
-8 40 70 0
-1 73 88 0
-1 -57 80 0
-69 84 -91 0
-8 31 83 0
-3 44 -54 0
44 -62 86 0
-54 68 -83 0
-19 20 79 0
60 84 93 0
-44 -61 71 0
10 20 61 0
-68 69 75 0
-28 -34 74 0
-28 37 64 0
-10 24 -56 0
31 -46 -65 0
-24 34 -86 0
-31 -43 91 0
33 72 89 0
-37 -67 70 0
15 -64 -88 0
62 -82 -85 0
-22 47 -48 0
-5 -30 84 0
26 71 -83 0
43 46 54 0
-21 64 -74 0
46 64 -77 0
-7 10 72 0
-16 -45 53 0
-58 67 74 0
-36 59 -90 0
56 -65 85 0
-12 -22 -86 0
31 36 44 0
15 43 -60 0
17 58 -62 0
